Latitude,Longitude,Altitude,Est. Latitude,Est. Longitude,Est. Altitude
-35.3632308,149.1652351,0.5,-35.3632297,149.16523569999998,0.4999989
-35.3632308,149.1652351,0.5,-35.363231199999994,149.1652341,0.4999993
-35.3632308,149.1652351,0.5,-35.3632308,149.1652341,0.5000001
-35.3632308,149.1652351,0.5,-35.363231899999995,149.1652363,0.4999996
-35.3632308,149.1652351,0.5,-35.363229499999996,149.1652346,0.5000006
-35.3632308,149.1652351,0.5,-35.3632315,149.1652354,0.4999992
-35.3632308,149.1652351,0.5,-35.3632304,149.1652341,0.5
-35.3632308,149.1652351,0.5,-35.3632309,149.1652364,0.5000014
-35.3632308,149.1652351,0.5,-35.3632304,149.1652344,0.4999986
-35.3632308,149.1652351,0.5,-35.363229399999994,149.1652364,0.4999997
-35.3632308,149.1652351,0.5,-35.363230099999996,149.16523389999998,0.5
-35.3632308,149.1652351,0.5,-35.3632323,149.16523389999998,0.5000006
-35.3632308,149.1652351,0.5,-35.3632314,149.16523389999998,0.500001
-35.3632308,149.1652351,0.5,-35.363230099999996,149.16523479999998,0.4999992
-35.3632308,149.1652351,0.5,-35.363231199999994,149.1652341,0.500001
-35.3632308,149.1652351,0.5,-35.363231199999994,149.1652361,0.5000008
-35.3632308,149.1652351,0.5,-35.363231,149.1652354,0.5000007
-35.3632308,149.1652351,0.5,-35.363229399999994,149.1652346,0.5000002
-35.3632308,149.1652351,0.5,-35.3632297,149.1652346,0.5000009
-35.3632308,149.1652351,0.5,-35.3632315,149.165235,0.5000004
-35.3632308,149.1652351,0.5,-35.363231299999995,149.16523569999998,0.4999999
-35.3632308,149.1652351,0.5,-35.3632309,149.1652363,0.5000009
-35.3632308,149.1652351,0.5,-35.3632302,149.1652364,0.4999999
-35.3632308,149.1652351,0.5,-35.363229999999994,149.16523429999998,0.4999999
-35.3632308,149.1652351,0.5,-35.3632303,149.165235,0.5000004
-35.3632308,149.1652351,0.5,-35.363231199999994,149.16523519999998,0.4999998
-35.3632308,149.1652351,0.5,-35.363230099999996,149.16523429999998,0.5000011
-35.3632308,149.1652351,0.5,-35.36322989999999,149.1652349,0.4999995
-35.3632308,149.1652351,0.5,-35.3632297,149.1652363,0.4999998
-35.3632308,149.1652351,0.5,-35.363231999999996,149.165234,0.4999994
-35.3632308,149.1652351,0.5,-35.3632298,149.1652361,0.4999999
-35.3632308,149.1652351,0.5,-35.363231299999995,149.16523469999998,0.4999996
-35.3632308,149.1652351,0.5,-35.3632309,149.16523579999998,0.5000003
-35.3632308,149.1652351,0.5,-35.363231,149.16523429999998,0.5000007
-35.3632308,149.1652351,0.5,-35.3632297,149.16523529999998,0.4999993
-35.3632308,149.1652351,0.5,-35.363230699999995,149.1652342,0.5000005
-35.3632308,149.1652351,0.5,-35.363231,149.1652336,0.4999991
-35.3632308,149.1652351,0.5,-35.3632314,149.16523519999998,0.5000008
-35.3632308,149.1652351,0.5,-35.363229499999996,149.16523519999998,0.5000001
-35.3632308,149.1652351,0.5,-35.36322989999999,149.16523619999998,0.5000012
-35.3632308,149.1652351,0.5,-35.3632322,149.165236,0.5000014
-35.3632308,149.1652351,0.5,-35.363231,149.16523569999998,0.4999996
-35.3632308,149.1652351,0.5,-35.363231199999994,149.1652359,0.5000013
-35.3632308,149.1652351,0.5,-35.3632302,149.16523389999998,0.499999
-35.3632308,149.1652351,0.5,-35.3632303,149.16523579999998,0.5000007
-35.3632308,149.1652351,0.5,-35.3632298,149.165236,0.4999993
-35.3632308,149.1652351,0.5,-35.363231,149.16523479999998,0.4999986
-35.3632308,149.1652351,0.5,-35.3632321,149.16523479999998,0.5000004
-35.3632308,149.1652351,0.5,-35.3632315,149.1652351,0.4999993
-35.3632308,149.1652351,0.5,-35.3632304,149.1652345,0.4999996
-35.3632308,149.1652351,0.5,-35.3632298,149.1652336,0.500001
-35.3632308,149.1652351,0.5,-35.3632302,149.16523519999998,0.5000006
-35.3632308,149.1652351,0.5,-35.3632308,149.16523389999998,0.500001
-35.3632308,149.1652351,0.5,-35.3632311,149.165234,0.5000005
-35.3632308,149.1652351,0.5,-35.3632303,149.1652349,0.4999999
-35.3632308,149.1652351,0.5,-35.3632315,149.165236,0.4999985
-35.3632308,149.1652351,0.5,-35.3632316,149.165234,0.4999989
-35.3632308,149.1652351,0.5,-35.3632303,149.16523379999998,0.4999992
-35.3632308,149.1652351,0.5,-35.363229499999996,149.1652336,0.4999991
-35.3632308,149.1652351,0.5,-35.363230699999995,149.1652356,0.5
-35.3632308,149.1652351,0.5,-35.363231899999995,149.1652363,0.4999992
-35.3632308,149.1652351,0.5,-35.363230599999994,149.1652356,0.5000013
-35.3632308,149.1652351,0.5,-35.3632296,149.1652336,0.4999988
-35.3632308,149.1652351,0.5,-35.36322989999999,149.16523469999998,0.4999988
-35.3632308,149.1652351,0.5,-35.363231,149.1652342,0.4999987
-35.3632308,149.1652351,0.5,-35.363229399999994,149.16523389999998,0.5000004
-35.3632308,149.1652351,0.5,-35.36322989999999,149.165234,0.4999987
-35.3632308,149.1652351,0.5,-35.3632321,149.165236,0.5000001
-35.3632308,149.1652351,0.5,-35.3632317,149.16523529999998,0.4999993
-35.3632308,149.1652351,0.5,-35.363231999999996,149.16523519999998,0.4999989
-35.3632308,149.1652351,0.5,-35.3632314,149.1652364,0.4999994
-35.3632308,149.1652351,0.5,-35.3632315,149.1652342,0.4999994
-35.3632308,149.1652351,0.5,-35.363231799999994,149.16523619999998,0.5000005
-35.3632308,149.1652351,0.5,-35.3632308,149.1652344,0.4999988
-35.3632308,149.1652351,0.5,-35.3632308,149.1652363,0.5000004
-35.3632308,149.1652351,0.5,-35.363231199999994,149.1652336,0.5000004
-35.3632308,149.1652351,0.5,-35.3632304,149.1652359,0.5000005
-35.3632308,149.1652351,0.5,-35.3632296,149.1652355,0.5000005
-35.3632308,149.1652351,0.5,-35.3632296,149.1652346,0.4999986
-35.3632308,149.1652351,0.5,-35.3632317,149.16523469999998,0.500001
-35.3632308,149.1652351,0.5,-35.3632311,149.16523579999998,0.4999998
-35.3632308,149.1652351,0.5,-35.3632297,149.165234,0.5000001
-35.3632308,149.1652351,0.5,-35.363229499999996,149.165236,0.5
-35.3632308,149.1652351,0.5,-35.363231,149.1652337,0.5000003
-35.3632308,149.1652351,0.5,-35.363231199999994,149.1652344,0.4999997
-35.3632308,149.1652351,0.5,-35.363229399999994,149.16523619999998,0.5000005
-35.3632308,149.1652351,0.5,-35.363231799999994,149.1652336,0.4999998
-35.3632308,149.1652351,0.5,-35.3632311,149.1652336,0.4999999
-35.3632308,149.1652351,0.5,-35.3632314,149.16523619999998,0.5000007
-35.3632308,149.1652351,0.5,-35.36323049999999,149.16523389999998,0.4999991
-35.3632308,149.1652351,0.5,-35.3632311,149.1652363,0.4999994
-35.3632308,149.1652351,0.5,-35.3632322,149.16523579999998,0.4999988
-35.3632308,149.1652351,0.5,-35.3632303,149.16523519999998,0.4999997
-35.3632308,149.1652351,0.5,-35.3632321,149.16523519999998,0.4999991
-35.3632308,149.1652351,0.5,-35.363230599999994,149.1652356,0.4999985
-35.3632308,149.1652351,0.5,-35.363231899999995,149.16523519999998,0.4999988
-35.3632308,149.1652351,0.5,-35.363230699999995,149.1652346,0.5000011
-35.3632308,149.1652351,0.5,-35.3632298,149.16523519999998,0.4999997
-35.3632308,149.1652351,0.5,-35.363231,149.16523619999998,0.4999997
-35.3632308,149.1652351,0.5,-35.3632296,149.16523469999998,0.5000003
-35.3632308,149.1652351,0.5,-35.3632296,149.1652337,0.5000012
-35.3632308,149.1652351,0.5,-35.3632311,149.1652355,0.4999987
-35.3632308,149.1652351,0.5,-35.363229999999994,149.16523379999998,0.4999997
-35.3632308,149.1652351,0.5,-35.363230099999996,149.1652364,0.499999
-35.3632308,149.1652351,0.5,-35.363229499999996,149.1652361,0.4999992
-35.3632308,149.1652351,0.5,-35.3632316,149.1652336,0.5000013
-35.3632308,149.1652351,0.5,-35.3632316,149.16523379999998,0.5000009
-35.3632308,149.1652351,0.5,-35.3632314,149.1652356,0.4999993
-35.3632308,149.1652351,0.5,-35.3632316,149.1652336,0.500001
-35.3632308,149.1652351,0.5,-35.3632304,149.16523569999998,0.5000003
-35.3632308,149.1652351,0.5,-35.3632296,149.16523379999998,0.4999995
-35.3632308,149.1652351,0.5,-35.3632314,149.16523519999998,0.4999989
-35.3632308,149.1652351,0.5,-35.3632296,149.1652336,0.4999994
-35.3632308,149.1652351,0.5,-35.363229499999996,149.1652336,0.4999985
-35.3632308,149.1652351,0.5,-35.3632316,149.1652364,0.5000002
-35.3632308,149.1652351,0.5,-35.3632304,149.1652342,0.4999995
-35.3632308,149.1652351,0.5,-35.3632298,149.1652346,0.4999994
-35.3632308,149.1652351,0.5,-35.3632298,149.16523579999998,0.4999997
-35.3632308,149.1652351,0.5,-35.363231299999995,149.16523529999998,0.4999992
-35.3632308,149.1652351,0.5,-35.3632321,149.165234,0.499999
-35.3632308,149.1652351,0.5,-35.363231799999994,149.16523389999998,0.5
-35.3632308,149.1652351,0.5,-35.3632321,149.1652356,0.4999992
-35.3632308,149.1652351,0.5,-35.3632308,149.165236,0.5000005
-35.3632308,149.1652351,0.5,-35.3632304,149.1652363,0.5
-35.3632308,149.1652351,0.5,-35.36323049999999,149.1652345,0.5000006
-35.3632308,149.1652351,0.5,-35.3632316,149.16523519999998,0.5000013
-35.3632308,149.1652351,0.5,-35.3632322,149.165235,0.4999994
-35.3632308,149.1652351,0.5,-35.36323049999999,149.1652364,0.5000011
-35.3632308,149.1652351,0.5,-35.363229999999994,149.1652344,0.4999985
-35.3632308,149.1652351,0.5,-35.363231,149.165236,0.500001
-35.3632308,149.1652351,0.5,-35.363231999999996,149.1652341,0.4999993
-35.3632308,149.1652351,0.5,-35.3632321,149.1652344,0.4999997
-35.3632308,149.1652351,0.5,-35.363229999999994,149.1652345,0.5000013
-35.3632308,149.1652351,0.5,-35.363230699999995,149.16523429999998,0.4999995
-35.3632308,149.1652351,0.5,-35.3632323,149.1652359,0.5000012
-35.3632308,149.1652351,0.5,-35.3632311,149.1652337,0.5000008
-35.3632308,149.1652351,0.5,-35.363229999999994,149.1652365,0.4999995
-35.3632308,149.1652351,0.5,-35.3632317,149.1652341,0.4999997
-35.3632308,149.1652351,0.5,-35.363231199999994,149.1652359,0.5000009
-35.3632308,149.1652351,0.5,-35.3632298,149.1652356,0.5000011
-35.3632308,149.1652351,0.5,-35.363231299999995,149.165235,0.4999992
-35.3632308,149.1652351,0.5,-35.36322989999999,149.1652351,0.5000007
-35.3632308,149.1652351,0.5,-35.36323049999999,149.16523379999998,0.4999991
-35.3632308,149.1652351,0.5,-35.363231799999994,149.16523479999998,0.4999995
-35.3632308,149.1652351,0.5,-35.36322989999999,149.16523429999998,0.4999991
-35.3632308,149.1652351,0.5,-35.363231199999994,149.16523519999998,0.5000009
-35.3632308,149.1652351,0.5,-35.3632322,149.1652344,0.499999
-35.3632308,149.1652351,0.5,-35.363229999999994,149.16523569999998,0.4999994
-35.3632308,149.1652351,0.5,-35.3632309,149.1652356,0.5000001
-35.3632308,149.1652351,0.5,-35.3632315,149.1652349,0.4999989
-35.3632308,149.1652351,0.5,-35.3632322,149.1652356,0.5000002
-35.3632308,149.1652351,0.5,-35.363231899999995,149.16523389999998,0.5000011
-35.3632308,149.1652351,0.5,-35.3632311,149.1652351,0.4999995
-35.3632308,149.1652351,0.5,-35.3632304,149.16523569999998,0.4999986
-35.3632308,149.1652351,0.5,-35.3632322,149.165235,0.4999987
-35.3632308,149.1652351,0.5,-35.363231199999994,149.1652344,0.4999988
-35.3632308,149.1652351,0.5,-35.3632322,149.16523379999998,0.5000007
-35.3632308,149.1652351,0.5,-35.3632314,149.1652349,0.5000007
-35.3632308,149.1652351,0.5,-35.3632321,149.1652365,0.5000007
-35.3632308,149.1652351,0.5,-35.3632302,149.1652354,0.5000013
-35.3632308,149.1652351,0.5,-35.36322989999999,149.1652337,0.5000004
-35.3632308,149.1652351,0.5,-35.36323049999999,149.165234,0.4999993
-35.3632308,149.1652351,0.5,-35.3632323,149.1652363,0.5000002
-35.3632308,149.1652351,0.5,-35.363231199999994,149.1652355,0.4999996
-35.3632308,149.1652351,0.5,-35.3632311,149.1652363,0.4999993
-35.3632308,149.1652351,0.5,-35.363229499999996,149.1652361,0.4999989
-35.3632308,149.1652351,0.5,-35.3632296,149.16523529999998,0.5000002
-35.3632308,149.1652351,0.5,-35.3632322,149.1652361,0.5000004
-35.3632308,149.1652351,0.5,-35.3632298,149.16523379999998,0.4999989
-35.3632308,149.1652351,0.5,-35.363229499999996,149.165235,0.5
-35.3632308,149.1652351,0.5,-35.363231799999994,149.16523479999998,0.5000011
-35.3632308,149.1652351,0.5,-35.3632303,149.1652354,0.4999993
-35.3632308,149.1652351,0.5,-35.3632303,149.1652346,0.4999993
-35.3632308,149.1652351,0.5,-35.363231799999994,149.1652349,0.4999996
-35.3632308,149.1652351,0.5,-35.3632297,149.1652365,0.5000002
-35.3632308,149.1652351,0.5,-35.363231799999994,149.1652364,0.4999994
-35.3632308,149.1652351,0.5,-35.3632302,149.1652337,0.4999992
-35.3632308,149.1652351,0.5,-35.363231199999994,149.165234,0.4999995
-35.3632308,149.1652351,0.5,-35.363230599999994,149.16523389999998,0.5000011
-35.3632308,149.1652351,0.5,-35.3632309,149.16523389999998,0.4999992
-35.3632308,149.1652351,0.5,-35.36323049999999,149.16523529999998,0.5000001
-35.3632308,149.1652351,0.5,-35.3632297,149.1652336,0.5000014
-35.3632308,149.1652351,0.5,-35.3632296,149.16523469999998,0.499999
-35.3632308,149.1652351,0.5,-35.3632308,149.16523429999998,0.4999987
-35.3632308,149.1652351,0.5,-35.363229499999996,149.1652359,0.4999997
-35.3632308,149.1652351,0.5,-35.363231999999996,149.16523619999998,0.4999992
-35.3632308,149.1652351,0.5,-35.3632317,149.16523529999998,0.4999987
-35.3632308,149.1652351,0.5,-35.363229399999994,149.1652356,0.4999997
-35.3632308,149.1652351,0.5,-35.363229499999996,149.1652354,0.5000008
-35.3632308,149.1652351,0.5,-35.363231899999995,149.165235,0.4999991
-35.3632308,149.1652351,0.5,-35.3632317,149.165235,0.499999
-35.3632308,149.1652351,0.5,-35.3632309,149.1652346,0.5000011
-35.3632308,149.1652351,0.5,-35.3632323,149.1652363,0.4999994
-35.3632308,149.1652351,0.5,-35.36323049999999,149.16523479999998,0.4999993
-35.3632308,149.1652351,0.5,-35.3632322,149.1652346,0.5000012
-35.3632308,149.1652351,0.5,-35.363229999999994,149.1652344,0.4999996
-35.3632308,149.1652351,0.5,-35.36323049999999,149.16523479999998,0.4999987
-35.3632308,149.1652351,0.5,-35.363230599999994,149.1652355,0.5000002
-35.3632308,149.1652351,0.5,-35.3632302,149.165234,0.4999997
-35.3632308,149.1652351,0.5,-35.3632316,149.16523619999998,0.4999988
-35.3632308,149.1652351,0.5,-35.363230099999996,149.1652344,0.4999997
-35.3632308,149.1652351,0.5,-35.363230099999996,149.1652351,0.5000007
-35.3632308,149.1652351,0.5,-35.363229399999994,149.1652355,0.5000008
-35.3632308,149.1652351,0.5,-35.36323049999999,149.1652341,0.5
-35.3632308,149.1652351,0.5,-35.3632303,149.16523529999998,0.5000006
-35.3632308,149.1652351,0.5,-35.363229499999996,149.1652356,0.5000012
-35.3632308,149.1652351,0.5,-35.3632297,149.16523579999998,0.500001
-35.3632308,149.1652351,0.5,-35.3632304,149.1652359,0.4999986
-35.3632308,149.1652351,0.5,-35.3632311,149.1652344,0.5
-35.3632308,149.1652351,0.5,-35.363231199999994,149.1652346,0.4999999
-35.3632308,149.1652351,0.5,-35.363231,149.1652345,0.4999994
-35.3632308,149.1652351,0.5,-35.3632302,149.1652359,0.4999992
-35.3632308,149.1652351,0.5,-35.3632309,149.16523579999998,0.5000007
-35.3632308,149.1652351,0.5,-35.3632321,149.165235,0.4999998
-35.3632308,149.1652351,0.5,-35.3632311,149.1652342,0.4999989
-35.3632308,149.1652351,0.5,-35.363230599999994,149.165236,0.4999994
-35.3632308,149.1652351,0.5,-35.3632311,149.1652346,0.5000002
-35.3632308,149.1652351,0.5,-35.3632304,149.1652363,0.5000014
-35.3632308,149.1652351,0.5,-35.363231,149.16523569999998,0.5000005
-35.3632308,149.1652351,0.5,-35.363231899999995,149.1652363,0.5000002
-35.3632308,149.1652351,0.5,-35.3632298,149.165235,0.5000004
-35.3632308,149.1652351,0.5,-35.3632296,149.16523429999998,0.4999985
-35.3632308,149.1652351,0.5,-35.363231199999994,149.1652359,0.4999987
-35.3632308,149.1652351,0.5,-35.363229999999994,149.16523389999998,0.4999989
-35.3632308,149.1652351,0.5,-35.3632298,149.1652342,0.4999994
-35.3632308,149.1652351,0.5,-35.3632311,149.1652336,0.4999985
-35.3632308,149.1652351,0.5,-35.363231199999994,149.1652337,0.5000003
-35.3632308,149.1652351,0.5,-35.363229399999994,149.1652345,0.4999988
-35.3632308,149.1652351,0.5,-35.3632316,149.1652345,0.4999992
-35.3632308,149.1652351,0.5,-35.3632302,149.1652356,0.5000012
-35.3632308,149.1652351,0.5,-35.363229499999996,149.16523469999998,0.4999995
-35.3632308,149.1652351,0.5,-35.3632323,149.16523519999998,0.4999995
-35.3632308,149.1652351,0.5,-35.36323049999999,149.1652337,0.5000007
-35.3632308,149.1652351,0.5,-35.3632314,149.16523379999998,0.5000003
-35.3632308,149.1652351,0.5,-35.3632308,149.1652356,0.4999988
-35.3632308,149.1652351,0.5,-35.3632317,149.1652351,0.5000004
-35.3632308,149.1652351,0.5,-35.363230699999995,149.16523569999998,0.5000013
-35.3632308,149.1652351,0.5,-35.363229399999994,149.16523429999998,0.5000005
-35.3632308,149.1652351,0.5,-35.363231799999994,149.1652341,0.4999985
-35.3632308,149.1652351,0.5,-35.363231899999995,149.1652342,0.5000005
-35.3632308,149.1652351,0.5,-35.3632297,149.1652364,0.5000013
-35.3632308,149.1652351,0.5,-35.3632296,149.16523519999998,0.4999995
-35.3632308,149.1652351,0.5,-35.363230099999996,149.1652354,0.5000002
-35.3632308,149.1652351,0.5,-35.3632322,149.1652365,0.4999985
-35.3632308,149.1652351,0.5,-35.363229999999994,149.1652359,0.4999986
-35.3632308,149.1652351,0.5,-35.363231999999996,149.1652361,0.5000005
-35.3632308,149.1652351,0.5,-35.363231899999995,149.1652344,0.5000011
-35.3632308,149.1652351,0.5,-35.363231799999994,149.1652351,0.5000009
-35.3632308,149.1652351,0.5,-35.363231299999995,149.165234,0.4999995
-35.3632308,149.1652351,0.5,-35.363230099999996,149.1652355,0.5000013
-35.3632308,149.1652351,0.5,-35.3632316,149.16523379999998,0.5000006
-35.3632308,149.1652351,0.5,-35.3632317,149.165236,0.5000004
-35.3632308,149.1652351,0.5,-35.363231899999995,149.1652354,0.5000014
-35.3632308,149.1652351,0.5,-35.3632298,149.16523529999998,0.4999998
-35.3632308,149.1652351,0.5,-35.3632298,149.16523519999998,0.5000002
-35.3632308,149.1652351,0.5,-35.363230699999995,149.1652356,0.4999987
-35.3632308,149.1652351,0.5,-35.3632302,149.1652364,0.5000001
-35.3632308,149.1652351,0.5,-35.36322989999999,149.1652351,0.5
-35.3632308,149.1652351,0.5,-35.363231199999994,149.16523569999998,0.5000007
-35.3632308,149.1652351,0.5,-35.36322989999999,149.16523479999998,0.4999987
-35.3632308,149.1652351,0.5,-35.3632303,149.16523479999998,0.4999997
-35.3632308,149.1652351,0.5,-35.36323049999999,149.1652364,0.5000005
-35.3632308,149.1652351,0.5,-35.3632296,149.1652349,0.4999992
-35.3632308,149.1652351,0.5,-35.3632302,149.1652346,0.4999991
-35.3632308,149.1652351,0.5,-35.363229399999994,149.16523619999998,0.4999985
-35.3632308,149.1652351,0.5,-35.363229499999996,149.165235,0.5000013
-35.3632308,149.1652351,0.5,-35.363229999999994,149.165236,0.5000014
-35.3632308,149.1652351,0.5,-35.3632322,149.1652355,0.4999986
-35.3632308,149.1652351,0.5,-35.3632304,149.1652337,0.5000004
-35.3632308,149.1652351,0.5,-35.363230699999995,149.1652356,0.4999993
-35.3632308,149.1652351,0.5,-35.3632304,149.1652351,0.4999986
-35.3632308,149.1652351,0.5,-35.363229499999996,149.165234,0.5000007
-35.3632308,149.1652351,0.5,-35.363230699999995,149.165236,0.5000011
-35.3632308,149.1652351,0.5,-35.363230699999995,149.1652336,0.5000001
-35.3632308,149.1652351,0.5,-35.363231999999996,149.1652361,0.5000004
-35.3632308,149.1652351,0.5,-35.363230699999995,149.16523579999998,0.5000011
-35.3632308,149.1652351,0.5,-35.363231999999996,149.1652337,0.5000004
-35.3632308,149.1652351,0.5,-35.363231299999995,149.1652346,0.4999988
-35.3632308,149.1652351,0.5,-35.363230699999995,149.165236,0.4999994
-35.3632308,149.1652351,0.5,-35.363231799999994,149.1652356,0.4999991
-35.3632308,149.1652351,0.5,-35.363229399999994,149.1652361,0.4999997
-35.3632308,149.1652351,0.5,-35.3632298,149.16523529999998,0.4999987
-35.3632308,149.1652351,0.5,-35.363231799999994,149.16523479999998,0.4999996
-35.3632308,149.1652351,0.5,-35.3632297,149.1652359,0.5000005
-35.3632308,149.1652351,0.5,-35.363230699999995,149.1652342,0.4999989
-35.3632308,149.1652351,0.5,-35.3632302,149.1652346,0.4999996
-35.3632308,149.1652351,0.5,-35.363230599999994,149.16523579999998,0.5000004
-35.3632308,149.1652351,0.5,-35.3632303,149.1652364,0.4999986
-35.3632308,149.1652351,0.5,-35.3632308,149.16523469999998,0.4999993
-35.3632308,149.1652351,0.5,-35.363231199999994,149.1652354,0.5000008
-35.3632308,149.1652351,0.5,-35.3632308,149.165236,0.4999988
-35.3632308,149.1652351,0.5,-35.363231199999994,149.1652364,0.5000008
-35.3632308,149.1652351,0.5,-35.363231999999996,149.16523479999998,0.5000003
-35.3632308,149.1652351,0.5,-35.363230699999995,149.16523479999998,0.4999993
-35.3632308,149.1652351,0.5,-35.363230599999994,149.16523619999998,0.499999
