Latitude,Longitude,Altitude,Est. Latitude,Est. Longitude,Est. Altitude
-35.3632307,149.1652351,1.497,-35.363231500000005,149.1652359,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.3632295,149.1652354,1.4970012000000001
-35.3632307,149.1652351,1.497,-35.3632318,149.1652361,1.4970003
-35.3632307,149.1652351,1.497,-35.3632298,149.1652355,1.4969995
-35.3632307,149.1652351,1.497,-35.363230900000005,149.165234,1.4970009000000002
-35.3632307,149.1652351,1.497,-35.3632305,149.1652359,1.4969990000000002
-35.3632307,149.1652351,1.497,-35.3632306,149.1652356,1.497001
-35.3632307,149.1652351,1.497,-35.363229600000004,149.1652364,1.4969999
-35.3632307,149.1652351,1.497,-35.363232100000005,149.16523379999998,1.4969991
-35.3632307,149.1652351,1.497,-35.363230300000005,149.16523569999998,1.4969994000000002
-35.3632307,149.1652351,1.497,-35.3632311,149.1652344,1.4969989000000001
-35.3632307,149.1652351,1.497,-35.3632307,149.1652355,1.4970005000000002
-35.3632307,149.1652351,1.497,-35.3632295,149.1652359,1.4970002
-35.3632307,149.1652351,1.497,-35.363229700000005,149.16523619999998,1.4970007
-35.3632307,149.1652351,1.497,-35.3632312,149.1652355,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.3632317,149.16523579999998,1.4970002
-35.3632307,149.1652351,1.497,-35.363232100000005,149.1652344,1.4969999
-35.3632307,149.1652351,1.497,-35.363230200000004,149.1652364,1.4969993000000001
-35.3632307,149.1652351,1.497,-35.363230900000005,149.16523389999998,1.4969985000000001
-35.3632307,149.1652351,1.497,-35.363230900000005,149.16523569999998,1.4969989000000001
-35.3632307,149.1652351,1.497,-35.3632294,149.1652337,1.4969987
-35.3632307,149.1652351,1.497,-35.363230900000005,149.165234,1.4970007
-35.3632307,149.1652351,1.497,-35.3632313,149.1652349,1.4969995
-35.3632307,149.1652351,1.497,-35.363229600000004,149.16523519999998,1.497
-35.3632307,149.1652351,1.497,-35.363231400000004,149.1652346,1.4970008000000001
-35.3632307,149.1652351,1.497,-35.363229600000004,149.16523579999998,1.4970006
-35.3632307,149.1652351,1.497,-35.363229600000004,149.1652359,1.4969994000000002
-35.3632307,149.1652351,1.497,-35.3632298,149.1652342,1.4969992
-35.3632307,149.1652351,1.497,-35.3632301,149.1652354,1.4970008000000001
-35.3632307,149.1652351,1.497,-35.3632306,149.1652341,1.4970003
-35.3632307,149.1652351,1.497,-35.363231400000004,149.1652346,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.3632305,149.1652344,1.4969991
-35.3632307,149.1652351,1.497,-35.363230200000004,149.1652365,1.4970002
-35.3632307,149.1652351,1.497,-35.3632294,149.1652349,1.4969995
-35.3632307,149.1652351,1.497,-35.363232100000005,149.1652346,1.4970002
-35.3632307,149.1652351,1.497,-35.363229700000005,149.16523569999998,1.4969996
-35.3632307,149.1652351,1.497,-35.3632298,149.16523379999998,1.4969995
-35.3632307,149.1652351,1.497,-35.36323,149.165236,1.4970012000000001
-35.3632307,149.1652351,1.497,-35.363231000000006,149.1652351,1.4970001000000002
-35.3632307,149.1652351,1.497,-35.363231600000006,149.16523529999998,1.4969987
-35.3632307,149.1652351,1.497,-35.363232100000005,149.1652337,1.497001
-35.3632307,149.1652351,1.497,-35.363231000000006,149.1652349,1.497
-35.3632307,149.1652351,1.497,-35.3632298,149.1652359,1.4970014
-35.3632307,149.1652351,1.497,-35.363230800000004,149.1652365,1.4970013000000002
-35.3632307,149.1652351,1.497,-35.3632304,149.16523379999998,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.363230300000005,149.165235,1.4969992
-35.3632307,149.1652351,1.497,-35.3632294,149.16523579999998,1.4970007
-35.3632307,149.1652351,1.497,-35.363231600000006,149.16523579999998,1.4969993000000001
-35.3632307,149.1652351,1.497,-35.363230800000004,149.165235,1.4970012000000001
-35.3632307,149.1652351,1.497,-35.3632306,149.1652345,1.4970004000000001
-35.3632307,149.1652351,1.497,-35.3632293,149.1652361,1.4970013000000002
-35.3632307,149.1652351,1.497,-35.3632304,149.165236,1.4970005000000002
-35.3632307,149.1652351,1.497,-35.3632307,149.16523379999998,1.4970012000000001
-35.3632307,149.1652351,1.497,-35.3632307,149.1652342,1.4970013000000002
-35.3632307,149.1652351,1.497,-35.363230300000005,149.165234,1.4970008000000001
-35.3632307,149.1652351,1.497,-35.363230800000004,149.16523569999998,1.4969993000000001
-35.3632307,149.1652351,1.497,-35.3632299,149.1652336,1.4969996
-35.3632307,149.1652351,1.497,-35.3632293,149.16523569999998,1.4970003
-35.3632307,149.1652351,1.497,-35.3632305,149.1652336,1.4969985000000001
-35.3632307,149.1652351,1.497,-35.3632295,149.1652344,1.4969992
-35.3632307,149.1652351,1.497,-35.363230800000004,149.16523529999998,1.497001
-35.3632307,149.1652351,1.497,-35.363232,149.16523579999998,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.3632307,149.1652336,1.4970013000000002
-35.3632307,149.1652351,1.497,-35.3632305,149.1652365,1.4970011
-35.3632307,149.1652351,1.497,-35.3632293,149.1652349,1.4970012000000001
-35.3632307,149.1652351,1.497,-35.363230800000004,149.16523519999998,1.4970012000000001
-35.3632307,149.1652351,1.497,-35.3632293,149.1652336,1.4969999
-35.3632307,149.1652351,1.497,-35.3632299,149.16523469999998,1.4969985000000001
-35.3632307,149.1652351,1.497,-35.363231000000006,149.1652349,1.4969990000000002
-35.3632307,149.1652351,1.497,-35.363232200000006,149.16523579999998,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.3632311,149.16523479999998,1.4969985000000001
-35.3632307,149.1652351,1.497,-35.3632293,149.16523379999998,1.4970005000000002
-35.3632307,149.1652351,1.497,-35.3632304,149.1652344,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.3632311,149.1652346,1.4970013000000002
-35.3632307,149.1652351,1.497,-35.3632312,149.165236,1.4970008000000001
-35.3632307,149.1652351,1.497,-35.3632318,149.165235,1.4970012000000001
-35.3632307,149.1652351,1.497,-35.3632293,149.1652344,1.4970009000000002
-35.3632307,149.1652351,1.497,-35.3632295,149.1652342,1.4969999
-35.3632307,149.1652351,1.497,-35.36323,149.16523479999998,1.497001
-35.3632307,149.1652351,1.497,-35.3632313,149.1652361,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.363232100000005,149.1652342,1.4970004000000001
-35.3632307,149.1652351,1.497,-35.363232200000006,149.1652341,1.4969994000000002
-35.3632307,149.1652351,1.497,-35.3632318,149.165236,1.4970001000000002
-35.3632307,149.1652351,1.497,-35.3632313,149.1652363,1.4970004000000001
-35.3632307,149.1652351,1.497,-35.363232100000005,149.1652336,1.4969988
-35.3632307,149.1652351,1.497,-35.3632306,149.1652359,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.3632317,149.16523379999998,1.4970007
-35.3632307,149.1652351,1.497,-35.3632306,149.16523579999998,1.4970009000000002
-35.3632307,149.1652351,1.497,-35.363231500000005,149.16523469999998,1.4969992
-35.3632307,149.1652351,1.497,-35.363231500000005,149.165234,1.4969994000000002
-35.3632307,149.1652351,1.497,-35.36323,149.16523479999998,1.4969999
-35.3632307,149.1652351,1.497,-35.363229700000005,149.1652349,1.4969986000000002
-35.3632307,149.1652351,1.497,-35.363229700000005,149.16523479999998,1.497001
-35.3632307,149.1652351,1.497,-35.363231000000006,149.1652345,1.4970001000000002
-35.3632307,149.1652351,1.497,-35.3632313,149.16523389999998,1.4970014
-35.3632307,149.1652351,1.497,-35.3632319,149.16523519999998,1.4969993000000001
-35.3632307,149.1652351,1.497,-35.363232200000006,149.1652345,1.4969986000000002
-35.3632307,149.1652351,1.497,-35.3632319,149.1652336,1.4970008000000001
-35.3632307,149.1652351,1.497,-35.3632319,149.1652337,1.4969987
-35.3632307,149.1652351,1.497,-35.3632294,149.1652363,1.4969985000000001
-35.3632307,149.1652351,1.497,-35.363232,149.1652349,1.4969987
-35.3632307,149.1652351,1.497,-35.363229700000005,149.1652365,1.4969991
-35.3632307,149.1652351,1.497,-35.363232100000005,149.1652363,1.4970009000000002
-35.3632307,149.1652351,1.497,-35.363230800000004,149.16523479999998,1.4970004000000001
-35.3632307,149.1652351,1.497,-35.3632306,149.1652356,1.4969995
-35.3632307,149.1652351,1.497,-35.3632301,149.1652351,1.4969985000000001
-35.3632307,149.1652351,1.497,-35.363231500000005,149.16523379999998,1.4969993000000001
-35.3632307,149.1652351,1.497,-35.363230900000005,149.165236,1.4970001000000002
-35.3632307,149.1652351,1.497,-35.363231500000005,149.16523529999998,1.4970001000000002
-35.3632307,149.1652351,1.497,-35.363229700000005,149.16523579999998,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.363229700000005,149.1652351,1.4969991
-35.3632307,149.1652351,1.497,-35.36323,149.16523379999998,1.4969989000000001
-35.3632307,149.1652351,1.497,-35.363232,149.1652355,1.4970008000000001
-35.3632307,149.1652351,1.497,-35.3632312,149.1652342,1.4969989000000001
-35.3632307,149.1652351,1.497,-35.3632295,149.16523479999998,1.4969994000000002
-35.3632307,149.1652351,1.497,-35.3632317,149.1652349,1.4970013000000002
-35.3632307,149.1652351,1.497,-35.3632313,149.16523529999998,1.4969995
-35.3632307,149.1652351,1.497,-35.3632293,149.165236,1.4970006
-35.3632307,149.1652351,1.497,-35.363230300000005,149.1652349,1.4970008000000001
-35.3632307,149.1652351,1.497,-35.3632304,149.1652363,1.4969998000000002
-35.3632307,149.1652351,1.497,-35.363232100000005,149.1652341,1.4970002
-35.3632307,149.1652351,1.497,-35.363229700000005,149.1652351,1.4969992
-35.3632307,149.1652351,1.497,-35.363229700000005,149.16523429999998,1.4970001000000002
-35.3632307,149.1652351,1.497,-35.363230300000005,149.16523519999998,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.3632293,149.1652356,1.4969996
-35.3632307,149.1652351,1.497,-35.363231000000006,149.16523579999998,1.4969986000000002
-35.3632307,149.1652351,1.497,-35.3632317,149.1652336,1.4969992
-35.3632307,149.1652351,1.497,-35.3632293,149.1652342,1.4970006
-35.3632307,149.1652351,1.497,-35.3632298,149.1652365,1.4969985000000001
-35.3632307,149.1652351,1.497,-35.3632313,149.1652341,1.4969987
-35.3632307,149.1652351,1.497,-35.3632311,149.1652346,1.4970007
-35.3632307,149.1652351,1.497,-35.3632294,149.16523579999998,1.4969999
-35.3632307,149.1652351,1.497,-35.3632313,149.1652351,1.4970002
-35.3632307,149.1652351,1.497,-35.3632317,149.1652344,1.4969996
-35.3632307,149.1652351,1.497,-35.3632306,149.1652359,1.4970003
-35.3632307,149.1652351,1.497,-35.3632294,149.16523519999998,1.4970013000000002
-35.3632307,149.1652351,1.497,-35.3632294,149.1652355,1.4969986000000002
-35.3632307,149.1652351,1.497,-35.3632311,149.165236,1.4969996
-35.3632307,149.1652351,1.497,-35.3632293,149.1652344,1.497
-35.3632307,149.1652351,1.497,-35.3632295,149.16523529999998,1.4969987
-35.3632307,149.1652351,1.497,-35.3632311,149.165234,1.4969989000000001
-35.3632307,149.1652351,1.497,-35.363230800000004,149.1652365,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.3632305,149.165236,1.4970005000000002
-35.3632307,149.1652351,1.497,-35.3632318,149.1652361,1.4969993000000001
-35.3632307,149.1652351,1.497,-35.3632305,149.1652337,1.4970003
-35.3632307,149.1652351,1.497,-35.3632318,149.16523389999998,1.4970013000000002
-35.3632307,149.1652351,1.497,-35.363230800000004,149.1652365,1.4969993000000001
-35.3632307,149.1652351,1.497,-35.3632311,149.16523529999998,1.4969994000000002
-35.3632307,149.1652351,1.497,-35.3632306,149.1652363,1.4969994000000002
-35.3632307,149.1652351,1.497,-35.3632313,149.16523579999998,1.4970012000000001
-35.3632307,149.1652351,1.497,-35.363232200000006,149.16523519999998,1.4970012000000001
-35.3632307,149.1652351,1.497,-35.3632313,149.1652336,1.4970002
-35.3632307,149.1652351,1.497,-35.3632304,149.1652361,1.4969993000000001
-35.3632307,149.1652351,1.497,-35.36323,149.1652364,1.4970001000000002
-35.3632307,149.1652351,1.497,-35.363231600000006,149.16523379999998,1.4970011
-35.3632307,149.1652351,1.497,-35.3632301,149.16523569999998,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.363232,149.1652336,1.4969987
-35.3632307,149.1652351,1.497,-35.3632298,149.165235,1.4970009000000002
-35.3632307,149.1652351,1.497,-35.3632294,149.1652363,1.4969990000000002
-35.3632307,149.1652351,1.497,-35.3632299,149.16523519999998,1.4969987
-35.3632307,149.1652351,1.497,-35.3632299,149.1652351,1.497001
-35.3632307,149.1652351,1.497,-35.3632319,149.16523579999998,1.4969995
-35.3632307,149.1652351,1.497,-35.3632294,149.1652365,1.4969995
-35.3632307,149.1652351,1.497,-35.363230800000004,149.1652359,1.4969995
-35.3632307,149.1652351,1.497,-35.3632317,149.165236,1.4969995
-35.3632307,149.1652351,1.497,-35.3632304,149.1652345,1.4969999
-35.3632307,149.1652351,1.497,-35.3632312,149.1652361,1.4970014
-35.3632307,149.1652351,1.497,-35.3632312,149.1652356,1.497
-35.3632307,149.1652351,1.497,-35.3632319,149.165234,1.4969990000000002
-35.3632307,149.1652351,1.497,-35.3632313,149.16523529999998,1.4970001000000002
-35.3632307,149.1652351,1.497,-35.363230300000005,149.165236,1.4970002
-35.3632307,149.1652351,1.497,-35.363232200000006,149.1652361,1.497001
-35.3632307,149.1652351,1.497,-35.3632293,149.1652345,1.4970005000000002
-35.3632307,149.1652351,1.497,-35.3632306,149.1652355,1.497
-35.3632307,149.1652351,1.497,-35.36323,149.165235,1.4969998000000002
-35.3632307,149.1652351,1.497,-35.3632304,149.16523479999998,1.4969993000000001
-35.3632307,149.1652351,1.497,-35.3632294,149.1652345,1.4970014
-35.3632307,149.1652351,1.497,-35.363231000000006,149.1652354,1.4969991
-35.3632307,149.1652351,1.497,-35.363230800000004,149.165234,1.4969988
-35.3632307,149.1652351,1.497,-35.3632293,149.16523389999998,1.4970014
-35.3632307,149.1652351,1.497,-35.3632317,149.16523469999998,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.3632301,149.16523379999998,1.4969989000000001
-35.3632307,149.1652351,1.497,-35.363230200000004,149.16523569999998,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.3632312,149.1652349,1.4969992
-35.3632307,149.1652351,1.497,-35.363230800000004,149.16523569999998,1.4970002
-35.3632307,149.1652351,1.497,-35.363231500000005,149.1652354,1.4970005000000002
-35.3632307,149.1652351,1.497,-35.3632317,149.165235,1.4970009000000002
-35.3632307,149.1652351,1.497,-35.363229700000005,149.1652349,1.4969985000000001
-35.3632307,149.1652351,1.497,-35.3632301,149.1652354,1.4970004000000001
-35.3632307,149.1652351,1.497,-35.363232,149.16523469999998,1.4969996
-35.3632307,149.1652351,1.497,-35.3632318,149.1652361,1.4969989000000001
-35.3632307,149.1652351,1.497,-35.36323,149.1652336,1.4970005000000002
-35.3632307,149.1652351,1.497,-35.363231000000006,149.16523619999998,1.4969989000000001
-35.3632307,149.1652351,1.497,-35.3632318,149.165234,1.4969987
-35.3632307,149.1652351,1.497,-35.363231500000005,149.16523389999998,1.4969990000000002
-35.3632307,149.1652351,1.497,-35.363229600000004,149.1652346,1.4969998000000002
-35.3632307,149.1652351,1.497,-35.363231600000006,149.165236,1.4969994000000002
-35.3632307,149.1652351,1.497,-35.3632313,149.1652345,1.4970011
-35.3632307,149.1652351,1.497,-35.3632298,149.1652351,1.4970012000000001
-35.3632307,149.1652351,1.497,-35.3632301,149.16523469999998,1.4969989000000001
-35.3632307,149.1652351,1.497,-35.363231600000006,149.165235,1.4969990000000002
-35.3632307,149.1652351,1.497,-35.3632319,149.16523429999998,1.4970008000000001
-35.3632307,149.1652351,1.497,-35.3632318,149.16523379999998,1.4970008000000001
-35.3632307,149.1652351,1.497,-35.363232100000005,149.1652354,1.4970009000000002
-35.3632307,149.1652351,1.497,-35.363230300000005,149.1652351,1.4970013000000002
-35.3632307,149.1652351,1.497,-35.3632298,149.1652344,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.3632319,149.1652349,1.4970003
-35.3632307,149.1652351,1.497,-35.363231000000006,149.1652341,1.4970006
-35.3632307,149.1652351,1.497,-35.363231500000005,149.16523569999998,1.4969992
-35.3632307,149.1652351,1.497,-35.3632304,149.1652336,1.497001
-35.3632307,149.1652351,1.497,-35.3632299,149.1652341,1.4969986000000002
-35.3632307,149.1652351,1.497,-35.363230300000005,149.16523469999998,1.4969998000000002
-35.3632307,149.1652351,1.497,-35.3632318,149.16523579999998,1.4970013000000002
-35.3632307,149.1652351,1.497,-35.3632295,149.16523569999998,1.4970013000000002
-35.3632307,149.1652351,1.497,-35.3632295,149.16523379999998,1.4970006
-35.3632307,149.1652351,1.497,-35.3632307,149.1652359,1.4969992
-35.3632307,149.1652351,1.497,-35.363232,149.165234,1.4970012000000001
-35.3632307,149.1652351,1.497,-35.3632305,149.16523529999998,1.4970007
-35.3632307,149.1652351,1.497,-35.3632307,149.1652359,1.4970004000000001
-35.3632307,149.1652351,1.497,-35.3632317,149.1652336,1.497001
-35.3632307,149.1652351,1.497,-35.3632293,149.16523479999998,1.4969993000000001
-35.3632307,149.1652351,1.497,-35.3632304,149.16523569999998,1.4970011
-35.3632307,149.1652351,1.497,-35.363231000000006,149.16523619999998,1.4969996
-35.3632307,149.1652351,1.497,-35.3632317,149.16523529999998,1.4969985000000001
-35.3632307,149.1652351,1.497,-35.3632307,149.16523519999998,1.4970011
-35.3632307,149.1652351,1.497,-35.3632306,149.16523389999998,1.497
-35.3632307,149.1652351,1.497,-35.3632304,149.165236,1.4969987
-35.3632307,149.1652351,1.497,-35.363230300000005,149.1652361,1.4970002
-35.3632307,149.1652351,1.497,-35.3632319,149.1652361,1.4969992
-35.3632307,149.1652351,1.497,-35.3632317,149.16523579999998,1.497001
-35.3632307,149.1652351,1.497,-35.3632304,149.1652342,1.4970002
-35.3632307,149.1652351,1.497,-35.3632306,149.16523529999998,1.4970011
-35.3632307,149.1652351,1.497,-35.3632317,149.16523619999998,1.4969998000000002
-35.3632307,149.1652351,1.497,-35.3632295,149.1652345,1.4970011
-35.3632307,149.1652351,1.497,-35.363229600000004,149.16523469999998,1.4970007
-35.3632307,149.1652351,1.497,-35.3632312,149.1652361,1.4970012000000001
-35.3632307,149.1652351,1.497,-35.3632298,149.16523379999998,1.4970011
-35.3632307,149.1652351,1.497,-35.3632313,149.16523529999998,1.4970008000000001
-35.3632307,149.1652351,1.497,-35.363232200000006,149.1652349,1.4969997000000002
-35.3632307,149.1652351,1.497,-35.3632306,149.1652363,1.4969995
-35.3632307,149.1652351,1.497,-35.3632318,149.1652337,1.4969998000000002
-35.3632307,149.1652351,1.497,-35.363231400000004,149.1652359,1.4969993000000001
-35.3632307,149.1652351,1.497,-35.3632306,149.1652337,1.4970009000000002
-35.3632307,149.1652351,1.497,-35.3632312,149.16523619999998,1.4970011
-35.3632307,149.1652351,1.497,-35.3632313,149.16523569999998,1.4970005000000002
-35.3632307,149.1652351,1.497,-35.3632298,149.1652337,1.4970002
-35.3632307,149.1652351,1.497,-35.3632294,149.16523569999998,1.4970002
-35.3632307,149.1652351,1.497,-35.363230200000004,149.1652337,1.4969988
-35.3632307,149.1652351,1.497,-35.363230200000004,149.16523519999998,1.4969990000000002
-35.3632307,149.1652351,1.497,-35.3632313,149.1652361,1.4969998000000002
-35.3632307,149.1652351,1.497,-35.363229700000005,149.1652365,1.4969995
-35.3632307,149.1652351,1.497,-35.363230800000004,149.1652359,1.4970007
-35.3632307,149.1652351,1.497,-35.3632304,149.1652364,1.4969985000000001
-35.3632307,149.1652351,1.497,-35.3632313,149.16523469999998,1.497001
